username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
na_nakamura;2017-05-29 15:45;0;6;"gente que:- não temos carona pra festa no sítio- bora de bike na estrada? rsrs - bora.- o.o cc ";;@becodabike;#ironia;"869278571843522561";https://twitter.com/na_nakamura/status/869278571843522561
estudandoconcur;2017-05-29 14:47;0;1;"O melhor deve ser não fazer nada, deixar os traficantes importunarem uma comunidade inteira.   ";;;#ironia;"869263842559356929";https://twitter.com/estudandoconcur/status/869263842559356929
SamirSilva_x;2017-05-29 12:08;0;4;"UE mas eles não,ganhou o Brasileirão de 2006 não? ";;;#Ironia;"869223845554769922";https://twitter.com/SamirSilva_x/status/869223845554769922
stanleylima;2017-05-29 09:41;0;2;"Eh pura verdade:1. Fora Temer = volta Lula2. Diretas Já = volta LulaTrocar a causa pela consequênciaJPMorningShow irônia DiretasJá";;;#JPMorningShow #ir #DiretasJ;"869187021029474308";https://twitter.com/stanleylima/status/869187021029474308
sergiofreire;2017-05-29 09:40;0;1;"E jogou o ex-ministro pra pasta da Transparência - pausa pra irônia - porque se se ele voltasse pro Congresso, o... ";;;#ir;"869186639591034882";https://twitter.com/sergiofreire/status/869186639591034882
Marceloestevaoo;2017-05-29 08:06;0;0;"Como é bom ter uma vizinha rabugenta..  ";;;#ironia;"869163103744905216";https://twitter.com/Marceloestevaoo/status/869163103744905216
JorgeWanderley;2017-05-29 06:17;0;0;"Uma das poucas vezes q não coloquei cinto de segurança no banco de trás, sofro o acidente e fico todo dolorido....  estoubem";;;#ironia #estoubem;"869135613349564416";https://twitter.com/JorgeWanderley/status/869135613349564416
DanielCvte;2017-05-28 23:05;0;0;"Isso é um problema, porque mostra que vc não tem tolerância com pessoas problematizadoras e faz de vc um ser humano sem empatia ";;;#ironia;"869026783450058755";https://twitter.com/DanielCvte/status/869026783450058755
MENDES_18;2017-05-28 21:59;0;0;"  E LIXO";;@programapanico;#IRONIA;"869010339370762241";https://twitter.com/MENDES_18/status/869010339370762241
edcarlossantana;2017-05-28 20:58;0;0;"Msm pessoa L q não entende ";;;#ironia;"868994898858561536";https://twitter.com/edcarlossantana/status/868994898858561536
Lilu_Alves;2017-05-28 19:54;0;1;"Ué, mas não era o PT que interferia na PF, gente?! Não dá pra entender não.  ";;;#ironia;"868978802558476289";https://twitter.com/Lilu_Alves/status/868978802558476289
kabecaSFC;2017-05-28 19:45;0;1;"Pra quem falo q o Santos só ganhava em Casa CHUPA ! Aqui é Santos rapaz ";;;#ironia;"868976566193111040";https://twitter.com/kabecaSFC/status/868976566193111040
dricota;2017-05-28 18:46;0;0;"Esse seriado é muito foda, Jesus abençoou mais uma temporada. Amém!  handmaidstale";;;#ironia #handmaidstale;"868961641588830208";https://twitter.com/dricota/status/868961641588830208
AdrianaGPaz1;2017-05-28 18:39;0;0;"Ata, começou a Ditadura da atualização da informação. ..";;;#Ironia;"868959992895983616";https://twitter.com/AdrianaGPaz1/status/868959992895983616
pequenatixa;2017-05-28 18:37;0;0;"É tanto o esforço que até chega aqui o suor ";;;#ironia;"868959563235676160";https://twitter.com/pequenatixa/status/868959563235676160
mirubarbosa;2017-05-28 17:11;0;1;"Hahahaha vou ter que escrever  no final xD";;;#ironia;"868937748194803713";https://twitter.com/mirubarbosa/status/868937748194803713
Matheusnerees;2017-05-28 16:22;1;1;"Que trio é esse em cleber machado, casagrande e gaciba  impressionante ";;;#ironia;"868925418279186432";https://twitter.com/Matheusnerees/status/868925418279186432
srtapalms;2017-05-28 15:33;0;0;"Muito boa sensação, recomendo  ";;;#ironia;"868913255405813764";https://twitter.com/srtapalms/status/868913255405813764
AdrianaGPaz1;2017-05-28 11:34;1;2;"Domingo de chuva pede preguiça,  não novo técnico. ";;;#Ironia;"868853099896721409";https://twitter.com/AdrianaGPaz1/status/868853099896721409
luisitusp;2017-05-28 09:25;0;1;"O pedalinho é mais caro ";;;#ironia;"868820438725603329";https://twitter.com/luisitusp/status/868820438725603329
andrehphz;2017-05-27 22:35;0;0;"mas.. mas.. prometeram liberdade.. :v ";;;#ironia;"868657066507980800";https://twitter.com/andrehphz/status/868657066507980800
leonardopblima;2017-05-27 21:35;1;20;"Teria a mesma reação ao encontrar o Marcio Araújo paz  muitaironia muitamesmo";;;#paz #ironia #muitaironia #muitamesmo;"868641808582152193";https://twitter.com/leonardopblima/status/868641808582152193
brunoc9;2017-05-27 21:34;0;0;" bom msm é higienizar né? Ser contra miséria e concentração d renda é coisa d vagabundo. teamDoria ";;@o_colecionador;#teamDoria #ironia;"868641634812141571";https://twitter.com/brunoc9/status/868641634812141571
ThallysBAlm;2017-05-27 18:05;0;1;"Thomas: o pai do ano.  NovoMundo";;;#ironia #NovoMundo;"868588889598038016";https://twitter.com/ThallysBAlm/status/868588889598038016
marcveciana;2017-05-27 17:57;2;0;"Bartomeu, Lucho, us estimem! Records des de Valls! CampionsTV3 ";;;#CampionsTV3 #ironia;"868587003851542529";https://twitter.com/marcveciana/status/868587003851542529
dulcidio;2017-05-27 17:46;0;1;"Bastou comprar um telescópio legal e o céu nublou! São Pedro tá de  comigo, né?! ";;;#ironia;"868584155185131524";https://twitter.com/dulcidio/status/868584155185131524
michaelsep_;2017-05-27 17:13;2;1;"Borja não jogar contra o SP é uma vergonha, FORA CUCA";;;#ironia;"868575886588739584";https://twitter.com/michaelsep_/status/868575886588739584
Cyber_Woo;2017-05-27 17:05;0;0;"5 MOTIVOS PARA AMAR O BRASIL:  Old Corrupção  Brasil";;;#Old #Corrup #Ironia #Brasil;"868573802745278464";https://twitter.com/Cyber_Woo/status/868573802745278464
AdrianaGPaz1;2017-05-27 16:56;1;4;"Dai que começou a polarização,  um pino sim, outro não,  daí vieram as manifestações,  blackblock, caos e esta chuva sem fim!!!!!";;;#Ironia;"868571565851541506";https://twitter.com/AdrianaGPaz1/status/868571565851541506
lemascena;2017-05-27 16:48;0;0;"Tenho muito orgulho de pais.  ";;;#ironia;"868569587394150400";https://twitter.com/lemascena/status/868569587394150400
barbaragoios;2017-05-27 16:31;0;1;"Sua cara fazer isso ";;;#ironia;"868565360114626560";https://twitter.com/barbaragoios/status/868565360114626560
GersoonFernando;2017-05-27 16:05;0;4;"Hahahaha esse argumento e o melhor... ";;;#Ironia;"868558909295951873";https://twitter.com/GersoonFernando/status/868558909295951873
MiguelEcaMatos;2017-05-27 16:04;0;0;"Um filme sobre os jovens que são forçados a sair país para irem para o Reino Unido. Isso era um filme bom. ";;;#ironia;"868558673030893568";https://twitter.com/MiguelEcaMatos/status/868558673030893568
brunoleoribeiro;2017-05-27 15:33;0;1;"Hhahahaah. Se não tem  no tweet a galera não entende. ";;;#ironia;"868550687151591425";https://twitter.com/brunoleoribeiro/status/868550687151591425
reealmeida4;2017-05-27 12:43;0;0;"então uma viagem para Campos do Jordão, salva casamentos ?devia ter tentado ? e quando tudo piorasse, quem sabe Paris !";;;#ironia;"868508008623505408";https://twitter.com/reealmeida4/status/868508008623505408
wesleyfalves;2017-05-27 09:54;0;0;"Deixem os pobres coitados tomar conta da cidade. Pra que dar chance de tratamento para eles? Querem acabar com nosso cartão postal.  ";;;#Ironia;"868465399435800576";https://twitter.com/wesleyfalves/status/868465399435800576
fernandaborba;2017-05-27 09:47;0;0;"Por essa ninguem esperava ";;;#ironia;"868463616592367617";https://twitter.com/fernandaborba/status/868463616592367617
fla_daniel;2017-05-26 19:47;1;8;"Nooooossa tá assim o ESTÁDIO?Olhei a matéria do  e pensei que estava em OBRAS ainda.... ";;@ge_fla;#Ironia;"868252353245442048";https://twitter.com/fla_daniel/status/868252353245442048
AMPaschoa;2017-05-26 16:56;0;0;"Vendo histórias como a de Eike Batista e a dos irmãos Wesley e Joesley tenho plenas convicções de que a meritocracia funciona! ";;;#Ironia;"868209137687121920";https://twitter.com/AMPaschoa/status/868209137687121920
alice_mg;2017-05-26 14:23;0;0;"NDDNDNDNND  pq a gente a pode ser assim né";;;#ironia;"868170675588132866";https://twitter.com/alice_mg/status/868170675588132866
davisales;2017-05-26 12:01;0;0;"Disseram que LULA é meu bandido de estimação...Verdade, tô comprando um sítio pra criar ele pertinho de mim!";;;#Ironia;"868135011219894273";https://twitter.com/davisales/status/868135011219894273
mendelevisk;2017-05-26 11:42;0;0;"Ele não disse q a camisa é do Flamengo seus loucos. Só pegou a foto e disse "Flamengo até morrer". ";;;#ironia;"868130342930186240";https://twitter.com/mendelevisk/status/868130342930186240
lcgfreitas;2017-05-26 11:39;0;0;"Isso é coisa de esquerdista. Certo faz o Dória ao eliminar as bikes da cidade () para dar lugar aos carros";;;#ironia;"868129485316640769";https://twitter.com/lcgfreitas/status/868129485316640769
Gustavpiriquito;2017-05-26 10:07;0;0;"Anderson Aquino está sem time , aproveita  ";;@BotafogoOficial;#ironia;"868106270817046530";https://twitter.com/Gustavpiriquito/status/868106270817046530
jorgedacosta;2017-05-26 09:16;2;11;"Jorge Jesus diz que esta de saída do Sporting... fico com pena ele estava a fazer um excelente trabalho...";;;#ironia;"868093393985052675";https://twitter.com/jorgedacosta/status/868093393985052675
riccardogian23;2017-05-26 08:50;0;1;"" SARA' QUESTO IL NOSTRO FUTURO??"  on gogole  socialmedia bigdata pizza";;@LinkedIn;#gogole #ironia #socialmedia #bigdata #pizza;"868086964720979968";https://twitter.com/riccardogian23/status/868086964720979968
danielperrone;2017-05-25 19:49;0;4;"nota-se também que você não entendeu a ...";;;#ironia;"867890482814361600";https://twitter.com/danielperrone/status/867890482814361600
laianecaetano;2017-05-25 19:10;1;0;"Queridos Deputados por favor não votem na Reforma Trabalhista, estou pedindo. Xoxo Gratidao maisamorporfavor  épiadacaraio";;;#Gratidao #maisamorporfavor #ironia #;"867880661713072128";https://twitter.com/laianecaetano/status/867880661713072128
IHateUDudee;2017-05-25 17:42;1;1;" ao + alto nível AHAHAHAH";;;#ironia;"867858475610652673";https://twitter.com/IHateUDudee/status/867858475610652673
analusilvaj;2017-05-25 16:47;0;1;"Valha, tão nova pra ser estressadaEstresse? Minha filha, você não sabe o que é estresse não ";;;#ironia;"867844694507753472";https://twitter.com/analusilvaj/status/867844694507753472
Thiago7TI;2017-05-25 16:41;0;0;"Zé Ricardo vai mandar Popoca escalar Vaz e Marcio Araujo nesse time não, deveriam jogar, são melhores que Adilio e Mozer ";;;#Ironia;"867843002135228416";https://twitter.com/Thiago7TI/status/867843002135228416
anec36;2017-05-25 09:15;1;3;"Feia temps que no veia un article tan rigorós.   ON://";;@Preven_IIFF_CVhttps;#ironia;"867730781699010561";https://twitter.com/anec36/status/867730781699010561
FuegoDude80;2017-05-25 02:41;1;0;"Ironia o sarcasmo?zen incipit theincipit haiku follie folliecreative  ";;;#zen #incipit #theincipit #haiku #follie #folliecreative #sarcasmo #ironia;"867631810200711168";https://twitter.com/FuegoDude80/status/867631810200711168
leo_koury;2017-05-24 23:35;0;0;" Repressão para quem luta pelo povo, Impunidade para quem rouba do povo.DiretasJá DiretasPorDireitos";;;#Ironia #DiretasJ #DiretasPorDireitos;"867584759685316608";https://twitter.com/leo_koury/status/867584759685316608
TraducaoCamren;2017-05-24 23:24;0;0;"É tão legal ficar sabendo as coisas pelo outro rs ";;;#ironia;"867582043831631873";https://twitter.com/TraducaoCamren/status/867582043831631873
bellaisaia;2017-05-24 22:19;0;0;"Flamengo dominando o jogo. Esse time de branco é muito fraco  ACGxFLA";;;#ironia #ACGxFLA;"867565692861784064";https://twitter.com/bellaisaia/status/867565692861784064
JooeRafa;2017-05-24 21:43;0;0;"Flamengo tá jogando? Mas é isso, time reflexo do treinador...daqui a pouco ele melhora o time com Matheus Sávio..aí já era.. ";;;#ironia;"867556718590480384";https://twitter.com/JooeRafa/status/867556718590480384
sabrinabati;2017-05-24 20:27;0;3;"Parabéns para uma pessoa educada que sabe conversar com outra que nunca viu na vida!!!! ";;;#Ironia;"867537628287184896";https://twitter.com/sabrinabati/status/867537628287184896
DanielOpotiguar;2017-05-24 18:07;1;0;"As instituições estão funcionando... . ";;;#Ironia;"867502431910998016";https://twitter.com/DanielOpotiguar/status/867502431910998016
Gregory_reis;2017-05-24 17:47;0;0;"Eu apoio a troca do Temer por um imperador, volta monarquia.  ";;;#Ironia;"867497185675534336";https://twitter.com/Gregory_reis/status/867497185675534336
_BrunoMoreno;2017-05-24 17:05;0;0;"Com Dilma presi, manifestação seria domingos, tranquila. Cerveja e espumante, com a polícia p/ proteger. Sem baderna. Prontofalei ";;;#Prontofalei #ironia;"867486854521778177";https://twitter.com/_BrunoMoreno/status/867486854521778177
AdrianaGPaz1;2017-05-24 15:59;0;0;"Não,  vergonha é qualquer manifestação srm cartolina e canetinha....  diretaspordireitos DiretasJa";;;#Ironia #Sarcasmo #diretaspordireitos #DiretasJahttps;"867470245468000256";https://twitter.com/AdrianaGPaz1/status/867470245468000256
andrefran;2017-05-24 15:43;61;89;"É bolivariana? Não? Então, tá tranquilo....  ";;;#ironia;"867466095921426432";https://twitter.com/andrefran/status/867466095921426432
ArthurAlgoz;2017-05-24 14:03;0;1;"Meus Parabéns  .Agora como é nascer no mesmo dia e mês da   e ter nascido mais lindo que a modelo? ";;@marcelomadu @LuizaBrunet5;#ironia;"867440919368396802";https://twitter.com/ArthurAlgoz/status/867440919368396802
luizccuri;2017-05-24 11:48;1;2;"Isso mesmo, Lucas. É por isso que o médico do Flamengo foi para atestar que só contratará se o jogador estiver machucado. ";;;#Ironia;"867406908948455424";https://twitter.com/luizccuri/status/867406908948455424
gguidorizzi;2017-05-24 11:45;0;0;"O Bastidores da TV não vai falar do bebê da apresentadora? Adoram dar diagnóstico..ou pq como é do SBT não vale agourar? ";;;#ironia;"867406278817189890";https://twitter.com/gguidorizzi/status/867406278817189890
Cyber_Woo;2017-05-24 11:10;0;0;"5 MOTIVOS PARA AMAR O BRASIL:  Old Corrupção  Brasil";;;#Old #Corrup #Ironia #Brasil;"867397342424641536";https://twitter.com/Cyber_Woo/status/867397342424641536
drakoporcento;2017-05-24 09:35;0;3;"Parabéns a vendedora... Espero q ela venda bem os espetinhos... Kkkkkkzueiro  humor hehe";;;#zueiro #ironia #humor;"867373439031676934";https://twitter.com/drakoporcento/status/867373439031676934
epasusff;2017-05-24 07:30;0;0;"Adoro História e Cultura da Arte. ";;;#ironia;"867342000764461056";https://twitter.com/epasusff/status/867342000764461056
demicherry;2017-05-23 22:12;0;0;"antes que tirem print .com pas";;;#ironia #pas;"867201697936027649";https://twitter.com/demicherry/status/867201697936027649
AnunciarCarros;2017-05-23 09:30;0;0;"Você sabe que tá na aula certa quando ela termina assim:- Você quer ter um jatinho, mas o que eu preciso fazer pra ter um jatinho?";;;#ironia;"867009741297508353";https://twitter.com/AnunciarCarros/status/867009741297508353
carlosemachine;2017-05-23 08:43;0;0;"Mais um dia e vejo que as pessoas estão cada dia entendendo menos sobre ";;;#ironia;"866998049763201024";https://twitter.com/carlosemachine/status/866998049763201024
kicha;2017-05-23 08:25;0;3;"Sandro Rosell acaba de ser preso por chefiar máfia de lavagem de dinheiro. Esses dirigentes brasileiros são todos pilantras. ";;;#ironia;"866993497479491584";https://twitter.com/kicha/status/866993497479491584
PastorBetim;2017-05-23 07:55;0;0;"O problema, o problema não reside no fato de eu ter fracassado, mas no sucesso do outro.  Realidade";;;#Ironia #Realidade;"866985853033295872";https://twitter.com/PastorBetim/status/866985853033295872
PastorBetim;2017-05-23 07:50;0;0;"Quem foi que disse que não houve legado da Copa do Mundo?  Realidade";;;#Ironia #Realidade;"866984623779270656";https://twitter.com/PastorBetim/status/866984623779270656
JAloisioSoares;2017-05-23 07:29;0;0;"LavaJato  do Destino Sen Aécio autor da Lei das Estatais foi o 1º a fraudá-la. Pediu propina p/ pagar propina anterior. Vixe!";;;#LavaJato #Ironia #Destino #A #autor #Lei #Estatais #propina #Vixe;"866979367725019136";https://twitter.com/JAloisioSoares/status/866979367725019136
napnamp;2017-05-23 07:27;0;0;"Marco, realmente você terá que colocar  em cada post desse tipo ";;;#ironia;"866978819433005056";https://twitter.com/napnamp/status/866978819433005056
Gustavpiriquito;2017-05-23 07:14;0;0;"Fiquei surpreso agora , nem imaginava q ele faria isso.";;;#ironia;"866975627303321601";https://twitter.com/Gustavpiriquito/status/866975627303321601
danielperrone;2017-05-22 21:42;0;17;"preciso desenhar na lousa a hashtag ?";;;#ironia;"866831670955081729";https://twitter.com/danielperrone/status/866831670955081729
danielperrone;2017-05-22 21:38;120;449;"Cueva briga com Rogerio ao ser substituído. Crise no SPFC!!!  ";;;#ironia;"866830667182727168";https://twitter.com/danielperrone/status/866830667182727168
maluiubel;2017-05-22 20:31;0;0;"Consegui sujar minha blusa branca nova de molho vermelho, parabéns para mim  ";;;#ironia;"866813738753695744";https://twitter.com/maluiubel/status/866813738753695744
Paty_S;2017-05-22 20:24;0;1;"Tentando instalar o IRAF com minhas próprias mãos. O que pode dar errado neh? ";;;#ironia;"866812102253694978";https://twitter.com/Paty_S/status/866812102253694978
thaisurban;2017-05-22 20:01;0;1;"Ouvir, ler, identificar padrões. ouvir ler padrao pnlboanoite buenasnoches… ";;;#ironia #ouvir #ler #padrao #pnl #boanoite #buenasnoches;"866806298226167809";https://twitter.com/thaisurban/status/866806298226167809
